CustomerID,TotalRevenue,TotalOrders,AvgOrderValue,LifespanDays,FirstPurchase,LastPurchase
14282,3729.34,15,248.62266666666667,364,2010-12-07,2011-12-06
12502,3723.87,5,744.774,214,2011-02-03,2011-09-05
12647,3722.82,12,310.235,346,2010-12-05,2011-11-17
13680,3722.42,4,930.605,337,2011-01-04,2011-12-08
16240,3718.8,2,1859.4,53,2011-09-23,2011-11-15
14364,3717.35,8,464.66875,102,2011-05-12,2011-08-23
15845,3711.77,8,463.97125,319,2011-01-06,2011-11-22
15622,3709.56,9,412.17333333333335,239,2011-03-02,2011-10-27
13148,3707.12,12,308.9266666666667,335,2010-12-10,2011-11-10
17819,3704.87,7,529.2671428571429,299,2010-12-03,2011-09-29
15379,3703.29,7,529.0414285714286,189,2010-12-16,2011-06-23
12553,3692.28,10,369.228,321,2011-01-14,2011-12-01
16253,3683.86,2,1841.93,188,2011-03-29,2011-10-04
15581,3679.9700000000003,13,283.0746153846154,245,2010-12-08,2011-08-11
15296,3672.86,6,612.1433333333333,275,2011-01-17,2011-10-20
18079,3651.97,4,912.9925,193,2011-04-15,2011-10-25
13137,3650.41,8,456.30125,298,2011-02-04,2011-11-29
12417,3649.1,9,405.4555555555555,354,2010-12-17,2011-12-06
16712,3645.43,11,331.40272727272725,266,2011-03-08,2011-11-30
13426,3641.32,10,364.132,358,2010-12-15,2011-12-09
12619,3641.24,9,404.5822222222222,237,2011-03-31,2011-11-23
16440,3640.67,5,728.134,206,2011-05-09,2011-12-02
13381,3639.31,6,606.5516666666666,267,2011-02-14,2011-11-08
17230,3638.41,8,454.80125,95,2010-12-15,2011-03-20
14543,3630.33,16,226.895625,336,2010-12-10,2011-11-11
17528,3628.5,8,453.5625,70,2011-09-29,2011-12-08
13327,3627.77,8,453.47125,326,2010-12-09,2011-11-01
13520,3624.35,6,604.0583333333333,312,2010-12-03,2011-10-12
17576,3622.68,19,190.66736842105263,357,2010-12-09,2011-12-01
14040,3614.92,12,301.24333333333334,290,2011-01-12,2011-10-30
13082,3613.63,9,401.51444444444445,212,2011-01-05,2011-08-05
15505,3610.96,5,722.192,102,2011-07-07,2011-10-18
15113,3609.33,3,1203.11,44,2011-10-16,2011-11-30
16242,3603.21,7,514.7442857142858,268,2011-03-07,2011-12-01
15484,3594.31,4,898.5775,77,2011-09-22,2011-12-08
14132,3586.0299999999997,11,326.00272727272727,181,2011-06-09,2011-12-07
17203,3563.85,6,593.975,24,2011-10-10,2011-11-04
17491,3558.87,10,355.887,366,2010-12-07,2011-12-08
15544,3546.71,9,394.0788888888889,363,2010-12-02,2011-11-30
12370,3545.69,4,886.4225,309,2010-12-14,2011-10-19
14503,3543.26,6,590.5433333333334,175,2011-06-14,2011-12-06
13448,3539.37,6,589.895,357,2010-12-01,2011-11-23
13334,3536.82,3,1178.94,223,2011-02-07,2011-09-18
12454,3528.34,1,3528.34,0,2011-10-14,2011-10-14
17160,3518.03,6,586.3383333333334,210,2011-04-12,2011-11-08
13953,3515.68,7,502.23999999999995,345,2010-12-22,2011-12-02
16360,3512.53,6,585.4216666666667,83,2011-09-12,2011-12-05
14395,3507.71,9,389.74555555555554,369,2010-12-02,2011-12-07
16131,3506.54,6,584.4233333333333,188,2011-04-14,2011-10-19
14907,3501.1,7,500.15714285714284,364,2010-12-07,2011-12-06
16458,3482.7400000000002,18,193.48555555555558,357,2010-12-14,2011-12-07
13993,3466.36,9,385.1511111111111,287,2011-01-13,2011-10-28
13014,3466.2799999999997,10,346.628,270,2011-03-03,2011-11-29
17758,3456.7000000000003,8,432.08750000000003,230,2011-04-03,2011-11-20
15410,3450.84,8,431.355,177,2011-03-23,2011-09-16
13536,3448.29,7,492.61285714285714,74,2011-09-25,2011-12-08
15129,3447.4,11,313.40000000000003,241,2011-02-21,2011-10-20
15974,3442.15,7,491.7357142857143,249,2011-02-24,2011-10-31
17725,3439.08,11,312.64363636363635,250,2011-03-17,2011-11-23
15676,3435.76,3,1145.2533333333333,265,2011-03-01,2011-11-21
14221,3432.8,9,381.4222222222222,296,2011-01-04,2011-10-28
12406,3415.3,2,1707.65,161,2011-06-09,2011-11-17
15981,3408.48,8,426.06,286,2011-02-01,2011-11-15
13437,3408.06,7,486.86571428571426,175,2011-06-02,2011-11-25
17669,3406.7200000000003,7,486.67428571428576,206,2011-04-04,2011-10-28
13198,3401.2400000000002,6,566.8733333333333,351,2010-12-13,2011-11-29
15228,3386.71,4,846.6775,228,2011-02-18,2011-10-04
13842,3385.62,9,376.18,308,2010-12-08,2011-10-12
15708,3364.2400000000002,7,480.6057142857143,328,2010-12-05,2011-10-30
16011,3362.71,16,210.169375,357,2010-12-08,2011-12-01
14227,3350.96,10,335.096,258,2011-02-28,2011-11-13
16818,3349.57,11,304.50636363636363,194,2011-05-18,2011-11-29
16607,3347.71,14,239.12214285714285,341,2010-12-16,2011-11-22
17183,3347.31,6,557.885,97,2011-08-26,2011-12-02
13015,3346.28,5,669.2560000000001,195,2011-04-04,2011-10-17
12643,3344.64,6,557.4399999999999,204,2011-01-11,2011-08-03
12613,3344.38,5,668.876,204,2011-03-22,2011-10-13
12594,3338.2200000000003,10,333.822,285,2011-01-21,2011-11-02
16556,3313.79,7,473.3985714285714,293,2010-12-14,2011-10-04
13373,3312.25,3,1104.0833333333333,215,2011-03-08,2011-10-10
14841,3295.76,6,549.2933333333334,305,2010-12-16,2011-10-17
14702,3292.14,17,193.65529411764706,364,2010-12-09,2011-12-08
15632,3285.31,8,410.66375,259,2011-03-10,2011-11-24
12480,3281.63,4,820.4075,307,2011-01-07,2011-11-11
15764,3279.97,6,546.6616666666666,188,2011-03-08,2011-09-12
17723,3276.4000000000005,6,546.0666666666667,87,2011-05-09,2011-08-04
13952,3251.071,2,1625.5355,20,2011-04-15,2011-05-06
13047,3237.54,10,323.754,342,2010-12-01,2011-11-08
15443,3236.91,7,462.4157142857143,318,2011-01-23,2011-12-08
17050,3228.84,6,538.14,203,2011-02-13,2011-09-04
14175,3222.3,3,1074.1000000000001,269,2011-01-14,2011-10-11
13880,3219.77,13,247.67461538461538,345,2010-12-07,2011-11-18
13268,3214.69,11,292.24454545454546,249,2011-03-17,2011-11-22
14388,3212.84,8,401.605,362,2010-12-02,2011-11-29
16107,3204.1600000000003,7,457.7371428571429,165,2011-06-09,2011-11-22
17220,3198.25,14,228.44642857142858,339,2010-12-10,2011-11-15
13868,3192.54,2,1596.27,31,2011-11-01,2011-12-02
17685,3191.53,7,455.9328571428572,355,2010-12-02,2011-11-23
13758,3190.55,7,455.79285714285714,361,2010-12-01,2011-11-28
14844,3189.81,4,797.4525,177,2011-04-12,2011-10-07
12456,3181.04,3,1060.3466666666666,210,2011-03-30,2011-10-26
17672,3178.17,2,1589.085,259,2011-02-03,2011-10-20
17231,3174.32,10,317.432,349,2010-12-13,2011-11-27
16837,3170.98,11,288.2709090909091,214,2011-04-08,2011-11-08
16041,3166.4,3,1055.4666666666667,110,2011-07-21,2011-11-09
15861,3165.36,8,395.67,254,2011-03-17,2011-11-27
17863,3160.0,6,526.6666666666666,310,2010-12-05,2011-10-11
15065,3158.13,4,789.5325,253,2011-02-21,2011-11-02
14235,3144.86,5,628.972,185,2011-03-24,2011-09-25
13742,3131.02,12,260.91833333333335,303,2011-01-23,2011-11-23
16156,3122.04,9,346.8933333333333,302,2011-02-02,2011-12-01
13685,3119.44,7,445.63428571428574,57,2011-10-10,2011-12-07
16326,3110.96,14,222.21142857142857,328,2011-01-09,2011-12-04
16678,3109.99,12,259.1658333333333,280,2011-03-02,2011-12-07
13869,3104.95,4,776.2375,233,2010-12-17,2011-08-08
14099,3104.17,11,282.1972727272727,338,2010-12-20,2011-11-23
16905,3102.43,7,443.2042857142857,366,2010-12-03,2011-12-04
15491,3100.09,6,516.6816666666667,140,2011-04-18,2011-09-05
14257,3099.7200000000003,5,619.9440000000001,254,2011-01-25,2011-10-06
14565,3099.12,4,774.78,265,2010-12-13,2011-09-05
13135,3096.0,1,3096.0,0,2011-05-27,2011-05-27
17059,3095.04,5,619.008,339,2010-12-05,2011-11-10
13362,3090.7400000000002,4,772.6850000000001,278,2011-02-25,2011-11-30
15998,3089.97,5,617.9939999999999,325,2010-12-12,2011-11-03
16218,3084.68,7,440.6685714285714,343,2010-12-01,2011-11-10
18272,3078.58,6,513.0966666666667,244,2011-04-07,2011-12-07
12910,3075.04,8,384.38,218,2011-04-12,2011-11-16
13631,3070.42,11,279.1290909090909,167,2011-03-17,2011-09-01
16686,3062.83,7,437.54714285714283,307,2010-12-19,2011-10-23
14456,3062.4,9,340.26666666666665,137,2011-07-20,2011-12-04
17799,3055.93,10,305.59299999999996,339,2010-12-13,2011-11-17
16940,3049.88,3,1016.6266666666667,237,2011-02-23,2011-10-18
16393,3046.21,13,234.32384615384615,366,2010-12-05,2011-12-07
16709,3029.87,5,605.9739999999999,197,2011-03-03,2011-09-16
12598,3023.08,8,377.885,275,2011-02-28,2011-11-30
12395,3018.63,12,251.5525,351,2010-12-03,2011-11-20
18094,3017.3,7,431.04285714285714,210,2011-02-21,2011-09-19
12754,3010.74,3,1003.5799999999999,72,2011-02-04,2011-04-18
12916,3006.15,4,751.5375,181,2011-01-23,2011-07-24
15521,3000.2,8,375.025,214,2011-03-30,2011-10-30
17659,2999.46,12,249.955,354,2010-12-02,2011-11-22
17504,2997.0299999999997,9,333.00333333333333,116,2011-01-21,2011-05-17
12670,2996.05,5,599.21,222,2011-04-21,2011-11-29
14307,2995.72,6,499.28666666666663,284,2010-12-01,2011-09-12
15687,2993.1,9,332.56666666666666,321,2011-01-13,2011-12-01
14639,2984.49,6,497.41499999999996,309,2010-12-13,2011-10-18
13451,2976.15,5,595.23,308,2011-01-09,2011-11-13
14032,2975.59,11,270.5081818181818,364,2010-12-08,2011-12-07
15854,2974.65,12,247.88750000000002,357,2010-12-13,2011-12-05
16497,2965.69,6,494.2816666666667,283,2011-01-10,2011-10-21
17924,2962.5,7,423.2142857142857,361,2010-12-01,2011-11-28
14868,2953.59,8,369.19875,230,2011-04-20,2011-12-06
17084,2949.75,2,1474.875,0,2011-11-04,2011-11-04
17444,2940.04,3,980.0133333333333,25,2011-06-20,2011-07-15
16316,2938.91,8,367.36375,293,2010-12-16,2011-10-06
14530,2925.91,6,487.65166666666664,270,2011-02-16,2011-11-14
17512,2924.9900000000002,10,292.499,272,2011-02-11,2011-11-11
15606,2920.16,9,324.4622222222222,263,2011-01-19,2011-10-09
12906,2919.81,5,583.962,66,2011-09-22,2011-11-28
14112,2915.15,7,416.45,253,2011-03-09,2011-11-17
12438,2906.85,2,1453.425,125,2011-07-22,2011-11-25
17644,2895.64,11,263.24,259,2011-03-24,2011-12-08
18144,2888.75,12,240.72916666666666,365,2010-12-01,2011-12-02
12408,2888.55,5,577.71,227,2011-03-24,2011-11-07
13735,2885.2400000000002,4,721.3100000000001,209,2011-04-19,2011-11-15
16633,2883.1,6,480.51666666666665,216,2011-04-19,2011-11-22
15673,2881.02,4,720.255,238,2011-01-16,2011-09-12
14251,2879.7000000000003,5,575.94,55,2011-10-13,2011-12-08
17728,2876.01,3,958.6700000000001,82,2011-09-14,2011-12-06
14005,2874.72,5,574.944,206,2011-05-08,2011-11-30
15628,2870.2400000000002,9,318.91555555555556,362,2010-12-08,2011-12-05
14711,2868.8,11,260.8,252,2011-03-22,2011-11-29
13901,2867.2,5,573.4399999999999,246,2011-01-25,2011-09-28
14535,2864.19,3,954.73,188,2011-04-05,2011-10-10
12685,2863.08,6,477.18,65,2011-09-07,2011-11-11
18145,2861.55,4,715.3875,299,2011-01-31,2011-11-27
16928,2847.6,17,167.50588235294117,292,2010-12-01,2011-09-20
15984,2837.67,10,283.767,365,2010-12-06,2011-12-07
14852,2836.69,6,472.7816666666667,193,2011-04-01,2011-10-12
14572,2832.84,7,404.6914285714286,320,2011-01-19,2011-12-06
17596,2827.93,7,403.98999999999995,345,2010-12-06,2011-11-16
14842,2824.69,4,706.1725,264,2011-02-04,2011-10-27
13174,2817.03,3,939.0100000000001,352,2010-12-05,2011-11-23
16871,2812.34,6,468.72333333333336,248,2011-03-14,2011-11-17
12356,2811.43,3,937.1433333333333,302,2011-01-18,2011-11-17
14903,2810.63,5,562.126,257,2011-03-06,2011-11-18
18230,2810.2000000000003,7,401.4571428571429,293,2011-02-10,2011-11-30
13230,2806.97,14,200.49785714285713,360,2010-12-09,2011-12-05
16081,2806.9,5,561.38,310,2010-12-08,2011-10-14
16764,2799.25,13,215.32692307692307,139,2011-07-19,2011-12-06
15993,2797.57,7,399.65285714285716,35,2011-10-26,2011-12-01
13769,2796.51,10,279.651,365,2010-12-07,2011-12-07
12578,2794.51,2,1397.255,308,2011-01-13,2011-11-18
12758,2791.59,2,1395.795,159,2011-03-08,2011-08-15
17739,2791.35,7,398.7642857142857,348,2010-12-14,2011-11-28
14626,2791.27,4,697.8175,209,2011-04-20,2011-11-16
17213,2781.23,7,397.31857142857143,326,2010-12-08,2011-10-30
12388,2780.66,6,463.4433333333333,311,2011-01-17,2011-11-24
14121,2780.15,4,695.0375,56,2011-10-11,2011-12-06
17838,2779.3,5,555.86,345,2010-12-02,2011-11-13
13870,2770.94,8,346.3675,285,2011-02-25,2011-12-07
15356,2766.5,10,276.65,336,2010-12-06,2011-11-08
15114,2760.56,10,276.056,271,2011-02-11,2011-11-09
14854,2759.83,7,394.26142857142855,196,2011-03-10,2011-09-22
13971,2758.26,8,344.7825,266,2011-02-27,2011-11-21
15321,2748.31,3,916.1033333333334,220,2011-02-21,2011-09-30
12669,2744.0299999999997,3,914.6766666666666,105,2011-03-28,2011-07-12
14808,2741.17,8,342.64625,132,2011-06-20,2011-10-31
14125,2740.43,3,913.4766666666666,67,2011-09-22,2011-11-29
15696,2736.46,8,342.0575,293,2011-01-17,2011-11-06
16938,2736.38,4,684.095,300,2011-02-04,2011-12-01
16003,2735.37,5,547.074,329,2010-12-15,2011-11-10
12840,2726.77,4,681.6925,82,2011-04-27,2011-07-19
12380,2724.81,4,681.2025,164,2011-06-07,2011-11-18
12708,2712.91,10,271.291,338,2010-12-06,2011-11-10
15796,2711.56,8,338.945,301,2011-02-10,2011-12-08
17069,2709.7000000000003,9,301.0777777777778,345,2010-12-01,2011-11-11
13285,2709.12,4,677.28,266,2011-02-22,2011-11-16
13654,2707.33,6,451.22166666666664,230,2011-03-11,2011-10-27
14107,2703.23,7,386.17571428571426,312,2010-12-10,2011-10-19
14732,2702.4900000000002,8,337.81125000000003,330,2011-01-04,2011-12-01
18097,2697.8,6,449.6333333333334,346,2010-12-20,2011-12-02
17386,2686.42,6,447.7366666666667,157,2011-06-27,2011-12-02
12625,2683.82,2,1341.91,107,2011-01-24,2011-05-12
17346,2676.56,15,178.43733333333333,369,2010-12-01,2011-12-06
13883,2674.48,5,534.896,242,2011-03-31,2011-11-29
14713,2666.36,11,242.39636363636365,355,2010-12-09,2011-11-30
12360,2662.06,3,887.3533333333334,148,2011-05-23,2011-10-18
14439,2661.24,1,2661.24,0,2011-01-24,2011-01-24
15671,2657.13,7,379.59000000000003,252,2011-03-14,2011-11-21
12721,2656.13,6,442.68833333333333,323,2010-12-20,2011-11-08
13851,2651.46,3,883.82,192,2011-02-24,2011-09-05
16618,2647.59,5,529.518,291,2011-01-21,2011-11-08
18260,2643.2000000000003,6,440.53333333333336,185,2010-12-16,2011-06-20
13658,2639.17,5,527.8340000000001,194,2011-05-19,2011-11-30
17655,2638.94,7,376.99142857142857,355,2010-12-08,2011-11-29
15752,2637.38,7,376.7685714285714,333,2010-12-02,2011-10-31
13804,2635.79,7,376.5414285714286,259,2011-02-23,2011-11-09
13771,2634.45,4,658.6125,182,2011-04-06,2011-10-06
12520,2634.26,5,526.8520000000001,194,2011-03-11,2011-09-21
17402,2633.85,13,202.60384615384615,364,2010-12-05,2011-12-05
18077,2633.0099999999998,11,239.36454545454544,358,2010-12-08,2011-12-01
13422,2626.3,1,2626.3,0,2011-10-06,2011-10-06
13644,2624.26,4,656.065,89,2011-08-26,2011-11-23
17965,2622.57,14,187.32642857142858,331,2010-12-05,2011-11-02
18210,2621.38,6,436.8966666666667,265,2011-03-17,2011-12-08
16255,2619.91,8,327.48875,348,2010-12-09,2011-11-23
14262,2618.23,8,327.27875,232,2011-04-13,2011-12-01
13021,2616.38,9,290.7088888888889,354,2010-12-16,2011-12-05
15782,2614.7400000000002,3,871.58,79,2011-09-11,2011-11-30
14397,2612.96,19,137.52421052631578,210,2011-05-10,2011-12-07
12836,2612.86,4,653.215,252,2011-02-01,2011-10-11
18075,2611.75,10,261.175,337,2010-12-14,2011-11-16
12726,2609.1,7,372.7285714285714,329,2010-12-17,2011-11-11
16241,2607.87,13,200.6053846153846,360,2010-12-05,2011-11-30
13136,2607.61,5,521.522,156,2011-05-11,2011-10-14
14408,2606.53,7,372.3614285714286,253,2011-03-20,2011-11-29
13983,2603.43,12,216.9525,337,2010-12-08,2011-11-10
17317,2600.34,3,866.7800000000001,43,2011-09-11,2011-10-24
12600,2599.04,10,259.904,342,2010-12-03,2011-11-11
16919,2596.45,11,236.04090909090908,212,2010-12-06,2011-07-06
13895,2593.07,4,648.2675,136,2011-06-28,2011-11-11
14243,2588.77,10,258.877,357,2010-12-09,2011-12-01
15033,2586.67,10,258.66700000000003,324,2011-01-14,2011-12-05
13911,2580.91,9,286.7677777777778,251,2011-02-04,2011-10-13
14546,2578.09,5,515.618,243,2011-04-05,2011-12-04
16912,2575.38,11,234.12545454545455,294,2011-01-20,2011-11-11
15485,2575.0,3,858.3333333333334,343,2010-12-01,2011-11-09
18245,2567.06,7,366.72285714285715,347,2010-12-19,2011-12-02
16308,2560.0,4,640.0,223,2011-03-23,2011-11-02
15572,2552.86,7,364.69428571428574,273,2011-03-06,2011-12-05
14334,2552.21,8,319.02625,341,2010-12-16,2011-11-23
14701,2549.37,9,283.2633333333333,305,2011-01-27,2011-11-29
14676,2548.2400000000002,6,424.7066666666667,251,2011-03-01,2011-11-08
13344,2543.72,3,847.9066666666666,209,2011-03-07,2011-10-03
14776,2538.3,11,230.75454545454548,261,2011-01-31,2011-10-19
17700,2534.64,4,633.66,264,2011-03-03,2011-11-23
13471,2531.58,4,632.895,46,2011-10-23,2011-12-08
14659,2529.93,9,281.1033333333333,306,2011-01-28,2011-12-01
17314,2527.92,8,315.99,287,2011-01-31,2011-11-15
13975,2526.28,6,421.0466666666667,245,2011-03-08,2011-11-08
17449,2520.86,7,360.1228571428572,357,2010-12-15,2011-12-07
13394,2520.02,8,315.0025,308,2011-02-03,2011-12-08
15245,2515.84,3,838.6133333333333,127,2011-03-23,2011-07-28
15271,2507.07,15,167.138,358,2010-12-09,2011-12-02
12352,2506.04,8,313.255,260,2011-02-16,2011-11-03
13695,2504.13,15,166.942,228,2011-03-25,2011-11-08
12517,2502.84,5,500.56800000000004,161,2011-06-02,2011-11-11
15932,2495.87,8,311.98375,285,2011-02-23,2011-12-05
16477,2494.46,7,356.3514285714286,307,2010-12-03,2011-10-07
12483,2484.98,8,310.6225,322,2011-01-04,2011-11-22
12913,2483.63,5,496.726,363,2010-12-06,2011-12-05
16710,2483.04,10,248.304,349,2010-12-06,2011-11-20
14315,2481.13,6,413.5216666666667,221,2011-03-18,2011-10-26
13507,2479.16,4,619.79,142,2011-07-17,2011-12-06
13588,2478.95,9,275.43888888888887,239,2011-03-29,2011-11-24
17682,2474.33,6,412.3883333333333,358,2010-12-06,2011-11-29
17188,2474.23,7,353.4614285714286,351,2010-12-12,2011-11-28
14766,2473.37,6,412.2283333333333,358,2010-12-08,2011-12-01
14502,2470.67,11,224.60636363636365,293,2011-01-30,2011-11-20
17164,2467.35,7,352.4785714285714,240,2011-03-11,2011-11-07
12455,2466.86,6,411.1433333333334,223,2011-02-16,2011-09-27
15750,2465.48,8,308.185,364,2010-12-08,2011-12-07
17131,2463.17,5,492.634,70,2011-09-25,2011-12-04
13784,2462.79,11,223.89,322,2011-01-11,2011-11-30
15674,2446.6,5,489.32,181,2011-03-30,2011-09-27
14163,2445.91,4,611.4775,151,2011-04-14,2011-09-13
15527,2429.78,8,303.7225,335,2010-12-20,2011-11-21
17071,2429.03,9,269.89222222222224,281,2011-02-03,2011-11-11
13949,2427.32,6,404.55333333333334,91,2011-09-06,2011-12-07
16143,2424.94,6,404.1566666666667,365,2010-12-05,2011-12-06
17722,2424.04,4,606.01,270,2010-12-08,2011-09-04
15089,2420.84,6,403.47333333333336,118,2011-08-03,2011-11-29
15373,2415.91,12,201.32583333333332,363,2010-12-03,2011-12-01
12397,2409.9,2,1204.95,99,2011-07-27,2011-11-04
17589,2404.17,4,601.0425,180,2011-04-13,2011-10-10
15980,2398.86,3,799.62,165,2011-03-30,2011-09-12
18065,2392.83,14,170.91642857142855,358,2010-12-10,2011-12-04
13141,2388.75,5,477.75,230,2011-01-28,2011-09-16
15370,2386.05,7,340.86428571428576,291,2011-01-11,2011-10-30
17530,2385.0,10,238.5,363,2010-12-09,2011-12-08
14493,2383.2400000000002,5,476.648,147,2011-07-07,2011-12-02
14554,2381.04,4,595.26,42,2011-10-18,2011-11-29
14239,2380.85,11,216.4409090909091,272,2011-01-27,2011-10-27
15270,2379.49,7,339.9271428571428,294,2011-02-02,2011-11-24
13722,2375.41,3,791.8033333333333,151,2011-03-02,2011-07-31
17434,2373.82,7,339.1171428571429,82,2011-09-15,2011-12-07
14930,2372.86,3,790.9533333333334,165,2011-03-10,2011-08-23
13908,2369.55,4,592.3875,196,2011-03-08,2011-09-21
15755,2364.25,6,394.0416666666667,284,2011-02-18,2011-11-29
12457,2363.23,7,337.6042857142857,172,2011-04-14,2011-10-04
17634,2361.9700000000003,9,262.4411111111111,301,2011-01-06,2011-11-03
14030,2360.09,8,295.01125,348,2010-12-08,2011-11-21
14440,2357.6800000000003,5,471.53600000000006,357,2010-12-09,2011-12-01
15140,2354.25,7,336.32142857142856,211,2011-03-20,2011-10-18
14309,2352.53,9,261.39222222222224,350,2010-12-16,2011-12-01
12704,2340.84,8,292.605,162,2011-06-23,2011-12-02
18259,2338.6000000000004,3,779.5333333333334,341,2010-12-08,2011-11-15
12584,2338.15,9,259.7944444444445,276,2011-03-04,2011-12-06
18257,2337.63,8,292.20375,256,2011-02-16,2011-10-31
17954,2332.72,12,194.39333333333332,365,2010-12-03,2011-12-04
15281,2332.15,9,259.1277777777778,274,2011-01-10,2011-10-12
12782,2330.92,5,466.184,352,2010-12-17,2011-12-05
15785,2328.9700000000003,5,465.79400000000004,262,2011-02-17,2011-11-07
17313,2328.84,1,2328.84,0,2011-11-08,2011-11-08
17744,2322.4,6,387.06666666666666,354,2010-12-16,2011-12-06
17211,2317.2200000000003,8,289.65250000000003,342,2010-12-05,2011-11-13
14290,2314.65,5,462.93,350,2010-12-13,2011-11-28
15365,2314.32,7,330.6171428571429,289,2011-01-28,2011-11-14
13994,2313.14,6,385.5233333333333,144,2011-07-14,2011-12-06
13704,2308.06,9,256.4511111111111,83,2011-09-12,2011-12-04
15288,2306.52,5,461.304,322,2010-12-09,2011-10-27
16735,2300.56,5,460.11199999999997,255,2011-01-09,2011-09-22
16550,2298.97,5,459.794,259,2010-12-06,2011-08-23
15105,2298.93,7,328.4185714285714,116,2011-07-28,2011-11-21
13115,2294.78,4,573.695,172,2011-06-08,2011-11-28
15704,2293.62,4,573.405,75,2011-05-08,2011-07-22
12615,2291.19,4,572.7975,166,2011-06-24,2011-12-07
13527,2287.51,7,326.7871428571429,293,2011-01-17,2011-11-06
